0501#S.G. Affaires Intérieures,Décentralisation et Sécurité# #Gouvernement#05#INTERIEURE, DECENTRALISATION ET SECURITE#Gouvernement
0502#Comité Provincial Bas-Congo# #Gouvernement#05#INTERIEURE, DECENTRALISATION ET SECURITE#Gouvernement
0503#Comité Provincial Equateur# #Gouvernement#05#INTERIEURE, DECENTRALISATION ET SECURITE#Gouvernement
0504#Comité Provincial Kasï-Occidental# #Gouvernement#05#INTERIEURE, DECENTRALISATION ET SECURITE#Gouvernement
0505#Comité Provincial Kasaï-Oriental# #Gouvernement#05#INTERIEURE, DECENTRALISATION ET SECURITE#Gouvernement
0506#Comité Provincial Katanga# #Gouvernement#05#INTERIEURE, DECENTRALISATION ET SECURITE#Gouvernement
0507#Comité Provincial Kinshasa# #Gouvernement#05#INTERIEURE, DECENTRALISATION ET SECURITE#Gouvernement
0508#Comité Provincial Maniema# #Gouvernement#05#INTERIEURE, DECENTRALISATION ET SECURITE#Gouvernement
0509#Comité Provincial Nord-Kivu# #Gouvernement#05#INTERIEURE, DECENTRALISATION ET SECURITE#Gouvernement
0510#Comité Provincial Oriental# #Gouvernement#05#INTERIEURE, DECENTRALISATION ET SECURITE#Gouvernement
0511#Comité Provincial Sud-Kivu# #Gouvernement#05#INTERIEURE, DECENTRALISATION ET SECURITE#Gouvernement
0512#Comité Provincial Bandundu# #Gouvernement#05#INTERIEURE, DECENTRALISATION ET SECURITE#Gouvernement
0600#AFFAIRES ETRANGERES ET COOPERATION INTERNATIONALE# #Gouvernement#06#AFFAIRES ETRANGERES ET COOPERATION INTERNATIONALE#Gouvernement
2701#S.G. Urbanisme et Habitat# #Gouvernement#27#URBANISME ET HABITAT#Gouvernement
2800#AFFAIRES FONCIERES# #Gouvernement#28#AFFAIRES FONCIERES#Gouvernement
3001#S.G. des Actifs# #Gouvernement#30#FONCTION PUBLIQUE#Gouvernement
3002#S.G. des Retraités# #Gouvernement#30#FONCTION PUBLIQUE#Gouvernement
3100#AFFAIRES SOCIALES,ACTION HUMANITAIRE ET SOLIDARITE NATIONALE# #Gouvernement#31#AFFAIRES SOCIALES,ACTION HUMANITAIRE ET SOLIDARITE NATIONALE#Gouvernement
0301#Cabinet du Premier Ministre# #Gouvernement#03#PRIMATURE#Gouvernement
0400#AGRICULTURE# #Gouvernement#04#AGRICULTURE#Gouvernement
1001#Cabinet du Ministre des Finances# #Gouvernement#10#FINANCES#Gouvernement
1002#S.G. Finances# #Gouvernement#10#FINANCES#Gouvernement
1003#Office des Douanes et Assises#OFIDA#Gouvernement#10#FINANCES#Gouvernement
1004#Direction Générale des Impôts#DGI#Gouvernement#10#FINANCES#Gouvernement
1005#Direction Générale des Recettes Administratives et Domaniales#DGRAD#Gouvernement#10#FINANCES#Gouvernement
1006#Inspection Générale des Finances#IGF#Gouvernement#10#FINANCES#Gouvernement
1007#Conseil Permanent de la Comptabilite au Congo#CPCC#Gouvernement#10#FINANCES#Gouvernement
1008#Ecole Nationale des Finances#ENF#Gouvernement#10#FINANCES#Gouvernement
1009#Bureau Central de Coordination#BCeECO#Gouvernement#10#FINANCES#Gouvernement
1010#Banque Centrale du Congo#BCC#Gouvernement#10#FINANCES#Gouvernement
1011#Office de Gestion de la Dette Publique#OGEDEP#Gouvernement#10#FINANCES#Gouvernement
1100#BUDGET# #Gouvernement#11#BUDGET#Gouvernement
1301#S.G. Economie# #Gouvernement#13#ECONOMIE NATIONALE ET COMMERCE#Gouvernement
1302#S.G. Commerce Extérieur# #Gouvernement#13#ECONOMIE NATIONALE ET COMMERCE#Gouvernement
1400#COMMUNICATION ET DES MEDIAS# #Gouvernement#14#COMMUNICATION ET DES MEDIAS#Gouvernement
3101#S.G. Affaires Humanitaires# #Gouvernement#31#AFFAIRES SOCIALES,ACTION HUMANITAIRE ET SOLIDARITE NATIONALE#Gouvernement
3102#S.G. Affaires Sociales# #Gouvernement#31#AFFAIRES SOCIALES,ACTION HUMANITAIRE ET SOLIDARITE NATIONALE#Gouvernement
3200#CULTURE ET ARTS# #Gouvernement#32#CULTURE ET ARTS#Gouvernement
0601#S.G. Affaires Etrangères# #Gouvernement#06#AFFAIRES ETRANGERES ET COOPERATION INTERNATIONALE#Gouvernement
0602#S.G. Coopération Internationale# #Gouvernement#06#AFFAIRES ETRANGERES ET COOPERATION INTERNATIONALE#Gouvernement
0603#S.G. Intégration régionale# #Gouvernement#06#AFFAIRES ETRANGERES ET COOPERATION INTERNATIONALE#Gouvernement
0604#Cabinet du Ministre de la Coopération Internatiuonale# #Gouvernement#06#AFFAIRES ETRANGERES ET COOPERATION INTERNATIONALE#Gouvernement
0700#DEFENSE NATIONALE ET ANCIENS COMBATTANTS# #Gouvernement#07#DEFENSE NATIONALE ET ANCIENS COMBATTANTS#Gouvernement
1201#S.G. Portefeuille# #Gouvernement#12#PORTEFEUILLE#Gouvernement
1202#Conseil Supérieur de Portefeuille# #Gouvernement#12#PORTEFEUILLE#Gouvernement
1300#ECONOMIE NATIONALE ET COMMERCE# #Gouvernement#13#ECONOMIE NATIONALE ET COMMERCE#Gouvernement
2801#S.G. Affaires Foncières# #Gouvernement#28#AFFAIRES FONCIERES#Gouvernement
2900#EMPLOI,TRAVAIL ET PREVOYANCE SOCIALE# #Gouvernement#29#EMPLOI,TRAVAIL ET PREVOYANCE SOCIALE#Gouvernement
2101#S.G. Mines# #Gouvernement#21#MINES#Gouvernement
2102#Minière de Bakwanga/MIBA# #Gouvernement#21#MINES#Gouvernement
2103#Office des Mines d'Or de Kilo-Moto# #Gouvernement#21#MINES#Gouvernement
2200#ENERGIE# #Gouvernement#22#ENERGIE#Gouvernement
1901#S.G. Enseignement Supérieur et Universitaire# #Gouvernement#19#ENSEIGNEMENT SUPERIEUR ,UNIVERSITAIRE ET RECHERCHE SCIENTIFIQUE#Gouvernement
1902#S.G. Recherche Scientifique# #Gouvernement#19#ENSEIGNEMENT SUPERIEUR ,UNIVERSITAIRE ET RECHERCHE SCIENTIFIQUE#Gouvernement
1903#Institut National d'Etudes et des Recherches Agronomiques#INERA#Gouvernement#19#ENSEIGNEMENT SUPERIEUR ,UNIVERSITAIRE ET RECHERCHE SCIENTIFIQUE#Gouvernement
1904#Centre des Recherches d'Energie Nucléaire#CREN#Gouvernement#19#ENSEIGNEMENT SUPERIEUR ,UNIVERSITAIRE ET RECHERCHE SCIENTIFIQUE#Gouvernement
1905#Institut Géographique du Congo#IGC#Gouvernement#19#ENSEIGNEMENT SUPERIEUR ,UNIVERSITAIRE ET RECHERCHE SCIENTIFIQUE#Gouvernement
1906#Centre de Recherche Agronomie Appliquée#CRAA#Gouvernement#19#ENSEIGNEMENT SUPERIEUR ,UNIVERSITAIRE ET RECHERCHE SCIENTIFIQUE#Gouvernement
2000#ENSEIGNEMENT PRIMAIRE,SECONDAIRE ET PROFESSIONNEL# #Gouvernement#20#ENSEIGNEMENT PRIMAIRE,SECONDAIRE ET PROFESSIONNEL#Gouvernement
1801#S.G. Condition Faminine et Famille# #Gouvernement#18#GENRE,FAMILLE ET ENFANT#Gouvernement
1900#ENSEIGNEMENT SUPERIEUR ,UNIVERSITAIRE ET RECHERCHE SCIENTIFIQUE# #Gouvernement#19#ENSEIGNEMENT SUPERIEUR ,UNIVERSITAIRE ET RECHERCHE SCIENTIFIQUE#Gouvernement
2401#S.G. Postes, Téléphones et Télécommunications# #Gouvernement#24#POSTES, TELEPHONES ET TELECOMMUNICATIONS#Gouvernement
2402#Office Congolais des Postes et Télécommunications#OCPT#Gouvernement#24#POSTES, TELEPHONES ET TELECOMMUNICATIONS#Gouvernement
2500#ENVIRONNEMENT,CONSERVATION DE LA NATURE ET TOURISME# #Gouvernement#25#ENVIRONNEMENT,CONSERVATION DE LA NATURE ET TOURISME#Gouvernement
0901#S.G. Plan# #Gouvernement#09#PLAN#Gouvernement
0902#S.G. Secrétariat National de Volontariat# #Gouvernement#09#PLAN#Gouvernement
1000#FINANCES# #Gouvernement#10#FINANCES#Gouvernement
2901#S.G. Travail# #Gouvernement#29#EMPLOI,TRAVAIL ET PREVOYANCE SOCIALE#Gouvernement
2902#Institut National de Sécurité Sociale#INSS#Gouvernement#29#EMPLOI,TRAVAIL ET PREVOYANCE SOCIALE#Gouvernement
2903#S.G. Prévoyance Sociale# #Gouvernement#29#EMPLOI,TRAVAIL ET PREVOYANCE SOCIALE#Gouvernement
2904#Office National de l'Emloi#ONEM#Gouvernement#29#EMPLOI,TRAVAIL ET PREVOYANCE SOCIALE#Gouvernement
2905#Institut National de Préparation Professionnelle#INPP#Gouvernement#29#EMPLOI,TRAVAIL ET PREVOYANCE SOCIALE#Gouvernement
3000#FONCTION PUBLIQUE# #Gouvernement#30#FONCTION PUBLIQUE#Gouvernement
1701#S.G. Transports et voies de communication# #Gouvernement#17#TRANSPORTS ET VOIES DE COMMUNICATION#Gouvernement
1702#Groupe d'Etude de Transports#GET#Gouvernement#17#TRANSPORTS ET VOIES DE COMMUNICATION#Gouvernement
1703#Organisation pour l'Equipement Banana - Kinshasa#OEBK#Gouvernement#17#TRANSPORTS ET VOIES DE COMMUNICATION#Gouvernement
1704#Société Nationale des Chemins de Fer du Congo#SNCC#Gouvernement#17#TRANSPORTS ET VOIES DE COMMUNICATION#Gouvernement
1705#Régie des Voies Aériennes#RVS#Gouvernement#17#TRANSPORTS ET VOIES DE COMMUNICATION#Gouvernement
1706#Régie des Voies Fluviales#RVF#Gouvernement#17#TRANSPORTS ET VOIES DE COMMUNICATION#Gouvernement
1707#Régie des Voies Maritimes#RVM#Gouvernement#17#TRANSPORTS ET VOIES DE COMMUNICATION#Gouvernement
1708#Office de Gestion du Frêt Maritime #OGEFREM#Gouvernement#17#TRANSPORTS ET VOIES DE COMMUNICATION#Gouvernement
1709#Chemin de Fer des Uélés #CFU#Gouvernement#17#TRANSPORTS ET VOIES DE COMMUNICATION#Gouvernement
1710#Lignes Aériennes Congolaises #LAC#Gouvernement#17#TRANSPORTS ET VOIES DE COMMUNICATION#Gouvernement
1711#Commission Nationale de Prévention Routière #CNPR#Gouvernement#17#TRANSPORTS ET VOIES DE COMMUNICATION#Gouvernement
1713#Office National des Transports du Congo#ONATRA#Gouvernement#17#TRANSPORTS ET VOIES DE COMMUNICATION#Gouvernement
1714#Régie de Transport en Commun "City-Train" # #Gouvernement#17#TRANSPORTS ET VOIES DE COMMUNICATION#Gouvernement
1715#Compagnie Maritime du Congo#CMDC#Gouvernement#17#TRANSPORTS ET VOIES DE COMMUNICATION#Gouvernement
1716#Méteorologie et Télecommunication par Satellite#METELSAT#Gouvernement#17#TRANSPORTS ET VOIES DE COMMUNICATION#Gouvernement
1800#GENRE,FAMILLE ET ENFANT# #Gouvernement#18#GENRE,FAMILLE ET ENFANT#Gouvernement
2201#S.G. Energie# #Gouvernement#22#ENERGIE#Gouvernement
2202#Régie de Distribution d'Eau #REGIDESO#Gouvernement#22#ENERGIE#Gouvernement
2203#Société Nationale d'Electricité #SNEL#Gouvernement#22#ENERGIE#Gouvernement
2204#Commission Nationale de l'Energie #CNE#Gouvernement#22#ENERGIE#Gouvernement
2300#HYDRAUCARBURES# #Gouvernement#23#HYDRAUCARBURES#Gouvernement
1501#S.G. Reconstruction# #Gouvernement#15#INFRASTRUCTURES, TRAVAUX PUBLICS ET RECONSTRUCTION#Gouvernement
1502#Office de Voiries et Drainage #OVD#Gouvernement#15#INFRASTRUCTURES, TRAVAUX PUBLICS ET RECONSTRUCTION#Gouvernement
1503#S.G. Infrastructures,Travaux Publics et Reconstruction# #Gouvernement#15#INFRASTRUCTURES, TRAVAUX PUBLICS ET RECONSTRUCTION#Gouvernement
1504#Bureau d'Etudes d'Aménagement et 'Urbanisme #BEAU#Gouvernement#15#INFRASTRUCTURES, TRAVAUX PUBLICS ET RECONSTRUCTION#Gouvernement
1505#Office des Routes (OR)#OR#Gouvernement#15#INFRASTRUCTURES, TRAVAUX PUBLICS ET RECONSTRUCTION#Gouvernement
1600#INDUSTRIE, PETITES ET MOYENNES ENTREPRISES# #Gouvernement#16#INDUSTRIE, PETITES ET MOYENNES ENTREPRISES#Gouvernement
1401#Cabinet Haute Autorité des Médias# #Gouvernement#14#COMMUNICATION ET DES MEDIAS#Gouvernement
1402#S.G. Information  et Presse# #Gouvernement#14#COMMUNICATION ET DES MEDIAS#Gouvernement
1403#Radio Télévision Nationale Congolaise #RTNC#Gouvernement#14#COMMUNICATION ET DES MEDIAS#Gouvernement
1404#Agence Congolaise de Presse #ACP#Gouvernement#14#COMMUNICATION ET DES MEDIAS#Gouvernement
1405#Renatelsat# #Gouvernement#14#COMMUNICATION ET DES MEDIAS#Gouvernement
1500#INFRASTRUCTURES, TRAVAUX PUBLICS ET RECONSTRUCTION# #Gouvernement#15#INFRASTRUCTURES, TRAVAUX PUBLICS ET RECONSTRUCTION#Gouvernement
0401#Direction des Voies de Desserte Agricole #DVDA#Gouvernement#04#AGRICULTURE#Gouvernement
0402#Service National d'Hydraulique Rurale #SNHR#Gouvernement#04#AGRICULTURE#Gouvernement
0403#Service National des Energies Nouvelles #SENEN#Gouvernement#04#AGRICULTURE#Gouvernement
0404#S.G. Agriculture, Pêche et Elevage# #Gouvernement#04#AGRICULTURE#Gouvernement
0405#S.G. Développement Rural# #Gouvernement#04#AGRICULTURE#Gouvernement
0405#S.G. Elevage et Pêche# #Gouvernement#04#AGRICULTURE#Gouvernement
0500#INTERIEURE, DECENTRALISATION ET SECURITE# #Gouvernement#05#INTERIEURE, DECENTRALISATION ET SECURITE#Gouvernement
3201#S.G. Culture et Arts# #Gouvernement#32#CULTURE ET ARTS#Gouvernement
3300#JEUNESSE ET SPORTS# #Gouvernement#33#JEUNESSE ET SPORTS#Gouvernement
0701#S.G. Défense Nationale# #Gouvernement#07#DEFENSE NATIONALE ET ANCIENS COMBATTANTS#Gouvernement
0702#S.G. Anciens Combattants# #Gouvernement#07#DEFENSE NATIONALE ET ANCIENS COMBATTANTS#Gouvernement
0703#Auditorat Général# #Gouvernement#07#DEFENSE NATIONALE ET ANCIENS COMBATTANTS#Gouvernement
0704#Haute Cour Militaire# #Gouvernement#07#DEFENSE NATIONALE ET ANCIENS COMBATTANTS#Gouvernement
0800#JUSTICE ET DROITS HUMAINS# #Gouvernement#08#JUSTICE ET DROITS HUMAINS#Gouvernement
2001#S.G. E.P.S.P.# #Gouvernement#20#ENSEIGNEMENT PRIMAIRE,SECONDAIRE ET PROFESSIONNEL#Gouvernement
2100#MINES# #Gouvernement#21#MINES#Gouvernement
0101#Cabinet du Président de la République# #Gouvernement#01#PRESIDENCE DE LA REPUBLIQUE#Gouvernement
0200#PARLEMENT# #Gouvernement#02#PARLEMENT#Gouvernement
0801#S.G. Droits Humains# #Gouvernement#08#JUSTICE ET DROITS HUMAINS#Gouvernement
0802#S.G. Justice# #Gouvernement#08#JUSTICE ET DROITS HUMAINS#Gouvernement
0900#PLAN# #Gouvernement#09#PLAN#Gouvernement
1101#S.G. Budget# #Gouvernement#11#BUDGET#Gouvernement
1102#RENAPI# #Gouvernement#11#BUDGET#Gouvernement
1200#PORTEFEUILLE# #Gouvernement#12#PORTEFEUILLE#Gouvernement
2301#S.G. Hydrocarbures# #Gouvernement#23#HYDRAUCARBURES#Gouvernement
2302#Société Congo-Italienne de Raffinage #SOCIR#Gouvernement#23#HYDRAUCARBURES#Gouvernement
2303#Congolaise des Hydrocarbures #COHYDRO#Gouvernement#23#HYDRAUCARBURES#Gouvernement
2400#POSTES, TELEPHONES ET TELECOMMUNICATIONS# #Gouvernement#24#POSTES, TELEPHONES ET TELECOMMUNICATIONS#Gouvernement
RSA#Afrique du Sud# #Bilatéral#AFS#Afrique du Sud#Bilatéral
RFA#Allemagne# #Bilatéral#ALL#Allemagne#Bilatéral
AUT#Autriche# #Bilatéral#AUT#Autriche#Bilatéral
BEL#Ambassade de Belgique# #Bilatéral#BEL#Belgique#Bilatéral
BRE#Brésil# #Bilatéral#BRE#Brésil#Bilatéral
CAN#Canada# #Bilatéral#CAN#Canada#Bilatéral
CHI#Chine# #Bilatéral#CHN#Chine#Bilatéral
DAN#Danemark# #Bilatéral#DAN#Danemark#Bilatéral
EGY#Egypte# #Bilatéral#EGY#Egypte#Bilatéral
ESP#Espagne# #Bilatéral#ESP#Espagne#Bilatéral
USA#Etats-Unis d'Amérique# #Bilatéral#USA#Etats-Unis d'Amérique#Bilatéral
FR#Ambassade de la France# #Bilatéral#FRA#France#Bilatéral
ANG#Grande Bretagne# #Bilatéral#GBR#Grande Bretagne#Bilatéral
IND#Inde# #Bilatéral#IND#Inde#Bilatéral
ISR#Israël# #Bilatéral#ISR#Israël#Bilatéral
ITA#Italie# #Bilatéral#ITA#Italie#Bilatéral
JAP#Amassade du Japon# #Bilatéral#JPN#Japon#Bilatéral
KOW#Koweit# #Bilatéral#KOW#Koweit#Bilatéral
LIB#Libye# #Bilatéral#LIB#Libye#Bilatéral
MAR#Maroc# #Bilatéral#MAR#Maroc#Bilatéral
NOR#Norvège# #Bilatéral#NOR#Norvège#Bilatéral
HOL#Pays-Bas# #Bilatéral#NLD#Pays-Bas#Bilatéral
DRC#République Démocratique du Congo# #Bilatéral#RDC#République Démocratique du Congo#Bilatéral
SUE#Suède# #Bilatéral#SWE#Suède#Bilatéral
SUI#Suisse# #Bilatéral#SUI#Suisse#Bilatéral
YOU#Yougoslavie# #Bilatéral#YUG#Yougoslavie#Bilatéral
ONU#Organisation des Nations Unies#ONU#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
PNUD#Programme des Nations Unies pour le Développement#PNUD#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
PAM#Programme Alimentaire Mondial#PAM#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
UNICEF#Fonds des Nations Unies pour l'Enfance#UNICEF#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
HCR#Haut Commissariat des Nations Unies pour les Refugiés#HCR#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
FAO#Fonds des Nations Unies pour l'Alimentation#FNUA#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
OMS#Organisation Mondiale de la Santé#OMS#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
OIT#Organisation Internationale du Travail#OIT#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
AIEA#Agence Internationale de l'Energie Atomique#AIEA#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
UNFPA#Fonds des Nations Unies pour la Population#FNUAP#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
ONUSIDA#Programme des Nations Unies de Lutte contre le Sida#ONUSIDA#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
OCHA#Bureau de la Coordination des Affaires Humanitaires des Nations Unies#OCHA#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
UNESCO#Organisation des Nations Unies pour la Science et l'Education#UNESCO#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
MONUC#Mission d'Observation des Nations Unies au Congo#MONUC#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
UNOPS#Bureau des Nations Unies pour les services d'Appui aux Projets#UNOPS#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
UNIFEM#Fonds de Développement des Nations Unies pour la Femme#UNIFEM#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
HCDH#Haut Commissariat des Nations Unies pour le Droit de l'Homme#HCDH#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
PNUE#Programme des Nations Unies pour l'Environnement#PNUE#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
FNUD#Fonds des Nations Unies pour la Démocratie#FNUD#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
ONU-HABITAT#Programme des Nations Unies pour les Etablissements Humains#ONU-HABITAT#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
FENU#Fonds d'Equipement des Nations Unies#FENU#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
ONUDI#Organisation des Nations Unies pour le Développement Industriel#ONUDI#Multilatéral#ONU#Organisation des Nations Unies#Multilatéral
OACI#Organisation de l'Aviation Civiles Internationales#OACI#Multilatéral#OACI#Organisation de l'Aviation Civiles Internationales#Multilatéral
OMC#Organisation Mondiale du Commerce#OMC#Multilatéral#OMC#Organisation Mondiale du Commerce#Multilatéral
FMI#Fond Monétaire International#FMI#Multilatéral#FMI#Fond Monétaire International#Multilatéral
BADEA#Banque Arabe pour le Développement Economique#BADEA#Multilatéral#BAD#Banque Africaine de Développement#Multilatéral
FS#Fonds Social#FS#Multilatéral#BMD#Banque Mondiale#Multilatéral
UE#Union Européenne#UE#Multilatéral#EUR#Union Européenne#Multilatéral
COMESA#Marché Commun d'Afrique Orientale et Australe#COMESA#Multilatéral#COMESA#Marché Commun d'Afrique Orientale et Australe#Multilatéral
BDGL#Banque de Développement de Grands Lacs#BDGL#Multilatéral#BDGL#Banque de Développement de Grands Lacs#Multilatéral
CEA#Commission Economique pour l'Afrique#CEA#Multilatéral#CEA#Commission Economique pour l'Afrique#Multilatéral
SADC#Comité pour le Développement de l'Afrique Australe#SADC#Multilatéral#SADC#Comité pour le Développement de l'Afrique Australe#Multilatéral
SCH#Save the Children# #ONG Internationale#SCH#Save the Children#ONG Internationale
IRC#International Resusue Committec#IRC#ONG Internationale#IRC#International Resusue Committec#ONG Internationale
ACF#Action contre la Faim#ACF#ONG Internationale#ACF#Action contre la Faim#ONG Internationale
OXFAM#OXFAM#OXFAM#ONG Internationale#OXFAM#OXFAM#ONG Internationale
CIB#Centre Intégré de Bwamanda#CIB#ONG Nationale#CIB#Centre Intégré de Bwamanda#ONG Nationale
GTZ#Deutsche Gesellschaft für Technische Zusammenarbeit#GTZ#Bilatéral#ALL#Allemagne#Bilatéral
BTC#Bureau Technique de Coordination#BTC#Bilatéral#BEL#Belgique#Bilatéral
COOPBEL#Coopération  Belge#COOPBEL#Bilatéral#BEL#Belgique#Bilatéral
DANIDA#Agence Internationale de  Développement du Danemark#DANIDA#Bilatéral#DAN#Danemark#Bilatéral
USAID#Agence pour le Développement International#USAID#Bilatéral#USA#Etats-Unis d'Amérique#Bilatéral
AFD#Agence Française de Développement #AFD#Bilatéral#FRA#France#Bilatéral
COFED#Coordination Fonds Européen pour le Développement#COFED#Bilatéral#FRA#France#Bilatéral
COOPFR#Coopération Française#COOPFR#Bilatéral#FRA#France#Bilatéral
DFID#Department for International Developpment#DFID#Bilatéral#GBR#Grande Bretagne#Bilatéral
JICA#Agence de Coopération Internationale Japonnaise#JICA#Bilatéral#JPN#Japon#Bilatéral
SIDA#Agence de Développement Internationale Suèdoise#SIDA#Bilatéral#SWE#Suède#Bilatéral
SFI#Société Financière Internationale#SFI#Multilatéral#BMD#Banque Mondiale#Multiléral
BIRD#Banque Internationale pour la Reconstruction et le Développement#BIRD#Multilatéral#BMD#Banque Mondiale#Multiléral
IDA#International  Developpment Association#IDA#Multilatéral#BMD#Banque Mondiale#Multiléral
FIDA#Fonds International pour le Développement Agricole#FIDA#Multilatéral#BMD#Banque Mondiale#Multiléral
BEI#Banque Européenne d'Investissement#BEI#Multilatéral#EUR#Union Européenne#Multiléral
FED#Fonds Européen pour le Développement#FED#Multilatéral#EUR#Union Européenne#Multiléral
CE#Commission Européenne#CE#Multilatéral#EUR#Union Européenne#Multiléral
ACBF#Fondation pour le Renforcement des Capacités en Afrique#ACBF#Multilatéral#BAD#Banque Africaine de Développement#Multiléral
FAD#Fonds Africain de Développement#FAD#Multilatéral#BAD#Banque Africaine de Développement#Multiléral
0100#PRESIDENCE DE LA REPUBLIQUE# #Gouvernement#01#PRESIDENCE DE LA REPUBLIQUE#Gouvernement
0201#S.G. Assemblée Nationale# #Gouvernement#02#PARLEMENT#Gouvernement
0202#S.G. Cour des Comptes# #Gouvernement#02#PARLEMENT#Gouvernement
0203#S.G. Senat# #Gouvernement#02#PARLEMENT#Gouvernement
0204#Commission Nationale Electorale# #Gouvernement#02#PARLEMENT#Gouvernement
0300#PRIMATURE# #Gouvernement#03#PRIMATURE#Gouvernement
2501#S.G. Environnement et Conservation de la Nature# #Gouvernement#25#ENVIRONNEMENT,CONSERVATION DE LA NATURE ET TOURISME#Gouvernement
2502#Programme National d'Assainissement #PNA#Gouvernement#25#ENVIRONNEMENT,CONSERVATION DE LA NATURE ET TOURISME#Gouvernement
2503#Institut des Jardins Zoologique et Botanique du Congo #IJZBC#Gouvernement#25#ENVIRONNEMENT,CONSERVATION DE LA NATURE ET TOURISME#Gouvernement
2504#S.G. Tourisme# #Gouvernement#25#ENVIRONNEMENT,CONSERVATION DE LA NATURE ET TOURISME#Gouvernement
2505#Office National du Tourisme #ONT#Gouvernement#25#ENVIRONNEMENT,CONSERVATION DE LA NATURE ET TOURISME#Gouvernement
2600#SANTE PUBLIQUE# #Gouvernement#26#SANTE PUBLIQUE#Gouvernement
1601#S.G. Petites et Moyennes Entreprises #PME#Gouvernement#16#INDUSTRIE, PETITES ET MOYENNES ENTREPRISES#Gouvernement
1602#Office des Petites et Moyennes Entreprises #OPEC#Gouvernement#16#INDUSTRIE, PETITES ET MOYENNES ENTREPRISES#Gouvernement
1603#S.G. Industrie# #Gouvernement#16#INDUSTRIE, PETITES ET MOYENNES ENTREPRISES#Gouvernement
1700#TRANSPORTS ET VOIES DE COMMUNICATION# #Gouvernement#17#TRANSPORTS ET VOIES DE COMMUNICATION#Gouvernement
2601#S.G. Santé# #Gouvernement#26#SANTE PUBLIQUE#Gouvernement
2700#URBANISME ET HABITAT# #Gouvernement#27#URBANISME ET HABITAT#Gouvernement
3301#S.G. Jeunesse# #Gouvernement#33#JEUNESSE ET SPORTS#Gouvernement
3302#S.G. Sports et Loisirs# #Gouvernement#33#JEUNESSE ET SPORTS#Gouvernement
